Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,TotalPastDueIncidents,DebtRatioBucket,AgeBand,RiskProbability,RiskTier
64156,0,0.910914153,26,0,0.853004292,2795.0,11,0,1,0,2.0,0,High (60-100%),18-29,0.7929946876937278,High Risk
64157,0,0.851211073,37,1,1965.0,5400.0,7,0,2,0,0.0,1,Very High (>100%),30-39,0.72774213791955,High Risk
64158,0,0.0,44,0,0.234234234,4550.0,5,0,1,0,0.0,0,Moderate (20-40%),40-49,0.20142187043430154,Medium Risk
64159,0,0.000347589,63,0,0.141911069,9512.0,10,0,1,0,0.0,0,Low (<20%),60-69,0.16030610601884307,Low Risk
64160,0,0.029445248,58,0,0.130215773,13300.0,8,1,1,0,1.0,1,Low (<20%),50-59,0.20331214670532732,Medium Risk
64161,1,0.718801997,35,0,34.0,5400.0,3,0,0,0,0.0,0,Very High (>100%),30-39,0.5659420826771335,High Risk
64162,0,0.439419448,38,0,0.474505099,5000.0,13,0,1,0,3.0,0,Elevated (40-60%),30-39,0.5236794238074429,High Risk
64163,0,0.0,44,0,3279.0,5400.0,9,0,1,0,0.0,0,Very High (>100%),40-49,0.1872255953473384,Low Risk
64164,0,0.033221325,75,0,0.405437825,2500.0,12,0,1,0,0.0,0,Elevated (40-60%),70+,0.16746163746937878,Low Risk
64165,0,0.9999999,47,0,0.443233424,1100.0,2,0,0,0,4.0,0,Elevated (40-60%),40-49,0.7152170459862731,High Risk
64166,0,0.159922672,40,0,0.544863784,4000.0,4,0,1,0,0.0,0,Elevated (40-60%),30-39,0.27796348846318164,Medium Risk
64167,0,0.208832463,30,0,0.110996208,2900.0,8,0,0,0,1.0,0,Low (<20%),18-29,0.35480148082956364,Medium Risk
64168,0,0.109280436,62,0,0.397382294,5500.0,10,0,2,0,0.0,0,Moderate (20-40%),60-69,0.23113955643138043,Medium Risk
64169,0,0.9999999,51,0,0.0,12100.0,9,1,0,0,2.0,1,Low (<20%),50-59,0.7298976480144505,High Risk
64170,0,0.901549225,28,0,0.135715954,4280.0,5,0,0,0,0.0,0,Low (<20%),18-29,0.7096579288569498,High Risk
64171,0,0.321550792,43,0,2049.0,5400.0,12,0,1,0,0.0,0,Very High (>100%),40-49,0.3672138556799753,Medium Risk
64172,0,0.162836392,61,0,0.104863171,30000.0,10,0,2,0,0.0,0,Low (<20%),60-69,0.18108880734181698,Low Risk
64173,0,0.202172844,74,0,0.459718889,5833.0,15,0,2,0,1.0,0,Elevated (40-60%),70+,0.2655860650597051,Medium Risk
64174,0,0.011725145,54,0,0.120293236,3000.0,5,0,0,0,0.0,0,Low (<20%),50-59,0.1669533741001485,Low Risk
64175,1,0.441842805,25,1,0.202749141,3200.0,8,0,0,0,0.0,1,Moderate (20-40%),18-29,0.551690307097275,High Risk
64176,0,0.054296883,62,1,0.276314221,8388.0,16,0,1,0,0.0,1,Moderate (20-40%),60-69,0.2505546756113853,Medium Risk
64177,0,0.841763368,41,0,0.392401335,10185.0,9,0,2,0,0.0,0,Moderate (20-40%),40-49,0.6800923877807102,High Risk
64178,0,0.044415116,34,0,0.13167205,6500.0,8,0,0,0,0.0,0,Low (<20%),30-39,0.23926896109759702,Medium Risk
64179,0,0.040994617,45,0,0.880730782,2900.0,12,0,1,0,0.0,0,High (60-100%),40-49,0.25621783949714744,Medium Risk
64180,0,0.266144488,37,0,0.726815783,3978.0,4,0,2,0,1.0,0,High (60-100%),30-39,0.37649439881049185,Medium Risk
64181,0,0.0,70,0,0.265533495,7000.0,11,0,1,0,0.0,0,Moderate (20-40%),60-69,0.1538606360379298,Low Risk
64182,0,0.012563293,80,0,0.003333333,5099.0,2,0,0,0,0.0,0,Low (<20%),70+,0.10081068249510619,Low Risk
64183,0,0.073902005,55,0,0.494846947,6500.0,13,0,2,0,2.0,0,Elevated (40-60%),50-59,0.2667190959697133,Medium Risk
64184,0,0.547307022,42,0,0.276564345,6775.0,13,0,0,0,0.0,0,Moderate (20-40%),40-49,0.5029342045184013,High Risk
64185,0,0.185527149,43,0,0.264620939,5539.0,7,0,1,0,1.0,0,Moderate (20-40%),40-49,0.2997868852497604,Medium Risk
64186,0,0.074452261,59,0,0.163546916,16667.0,10,0,3,0,1.0,0,Low (<20%),50-59,0.21677011839919536,Medium Risk
64187,0,0.256793943,47,0,4267.0,5400.0,5,0,2,0,5.0,0,Very High (>100%),40-49,0.3128585198318905,Medium Risk
64188,0,0.003104385,51,0,0.000387047,7750.0,7,0,0,0,0.0,0,Low (<20%),50-59,0.16749155849946726,Low Risk
64189,0,0.065795607,62,0,0.477877765,5333.0,12,0,1,0,0.0,0,Elevated (40-60%),60-69,0.20562899110782157,Medium Risk
64190,0,0.0,59,0,0.059094091,10000.0,11,0,0,0,1.0,0,Low (<20%),50-59,0.1630422091803846,Low Risk
64191,0,0.591605596,46,0,0.194414988,2828.0,4,0,0,0,1.0,0,Low (<20%),40-49,0.47377803279992853,Medium Risk
64192,0,0.003415332,52,1,0.28904657,12260.0,20,0,1,0,0.0,1,Moderate (20-40%),50-59,0.2703935609369808,Medium Risk
64193,0,0.02790513,81,0,0.006569552,3500.0,7,0,0,0,0.0,0,Low (<20%),70+,0.11969970251331875,Low Risk
64194,0,0.038137409,28,0,0.007266122,1100.0,2,0,0,0,0.0,0,Low (<20%),18-29,0.24204076370493577,Medium Risk
64195,0,0.118458769,37,0,0.267629095,1800.0,5,0,0,0,2.0,0,Moderate (20-40%),30-39,0.27730475507558566,Medium Risk
64196,0,0.50121615,31,0,0.101530842,8883.0,5,0,1,0,0.0,0,Low (<20%),30-39,0.4840684867144926,Medium Risk
64197,0,0.002473972,35,0,2769.0,5400.0,2,0,1,0,1.0,0,Very High (>100%),30-39,0.19187565964559863,Low Risk
64198,0,0.021191566,63,0,0.575489407,11186.0,20,0,6,0,0.0,0,Elevated (40-60%),60-69,0.31048586231279585,Medium Risk
64199,0,0.25690232,48,0,3022.0,5400.0,5,0,2,0,1.0,0,Very High (>100%),40-49,0.2905376137369123,Medium Risk
64200,0,0.124499512,31,0,0.394914112,5937.0,15,0,2,0,0.0,0,Moderate (20-40%),30-39,0.3812921657349989,Medium Risk
64201,0,0.483595674,56,0,2890.0,5400.0,7,0,1,0,0.0,0,Very High (>100%),50-59,0.356429125232398,Medium Risk
64202,0,0.079419099,57,0,0.041097945,13333.0,6,0,0,0,1.0,0,Low (<20%),50-59,0.1648241220539101,Low Risk
64203,0,0.162497013,61,0,0.357611274,7166.0,11,0,2,0,1.0,0,Moderate (20-40%),60-69,0.26469121206080837,Medium Risk
64204,0,0.303078215,59,0,0.936012797,5000.0,12,0,2,0,0.0,0,High (60-100%),50-59,0.3471739054642169,Medium Risk
64205,0,0.0,26,0,0.686967113,820.0,4,0,0,0,0.0,0,High (60-100%),18-29,0.24385559991519237,Medium Risk
64206,0,0.255976716,56,0,0.501846154,16249.0,23,0,5,0,0.0,0,Elevated (40-60%),50-59,0.439160219524899,Medium Risk
64207,0,0.169815094,52,0,0.447650336,7000.0,14,0,1,0,2.0,0,Elevated (40-60%),50-59,0.3045701384209974,Medium Risk
64208,0,0.0,66,0,0.0,5400.0,1,0,0,0,0.0,0,Low (<20%),60-69,0.11857425474504726,Low Risk
64209,0,0.124311729,49,0,0.200213471,17800.0,9,0,1,0,2.0,0,Moderate (20-40%),40-49,0.2275514977636056,Medium Risk
64210,0,1.589158345,39,2,0.136215946,4000.0,3,2,0,0,0.0,4,Low (<20%),30-39,0.958242689674611,High Risk
64211,0,0.483002979,63,0,0.533617662,3985.0,21,0,1,0,0.0,0,Elevated (40-60%),60-69,0.4718109148900254,Medium Risk
64212,0,0.8891258,48,2,0.145908908,2480.0,5,0,0,2,0.0,4,Low (<20%),40-49,0.8076109778097424,High Risk
64213,0,0.024465318,52,0,0.232873915,9794.0,28,0,2,0,2.0,0,Moderate (20-40%),50-59,0.3324606327470456,Medium Risk
64214,0,0.9999999,35,0,0.252722909,16250.0,8,0,5,0,0.0,0,Moderate (20-40%),30-39,0.8047988095861015,High Risk
64215,1,0.776184268,36,1,0.594430561,2800.0,10,1,0,1,1.0,3,Elevated (40-60%),30-39,0.7926614838594854,High Risk
64216,0,0.328725829,51,2,0.251553867,5791.0,7,0,2,0,0.0,2,Moderate (20-40%),50-59,0.4632652407954329,Medium Risk
64217,0,0.9999999,79,0,0.0,5400.0,1,0,0,0,0.0,0,Low (<20%),70+,0.5222526065906343,High Risk
64218,1,0.019211671,53,0,47.0,5400.0,3,0,0,0,0.0,0,Very High (>100%),50-59,0.15744343468463054,Low Risk
64219,0,0.496876947,56,0,0.251432278,9250.0,11,0,1,0,0.0,0,Moderate (20-40%),50-59,0.4145274344071989,Medium Risk
64220,0,0.624852802,75,0,3356.0,5400.0,11,0,1,0,0.0,0,Very High (>100%),70+,0.375804351536064,Medium Risk
64221,0,0.000210504,27,0,0.468303826,1750.0,5,0,1,0,0.0,0,Elevated (40-60%),18-29,0.2637009467220922,Medium Risk
64222,0,0.0,47,0,0.0,5400.0,2,0,0,0,0.0,0,Low (<20%),40-49,0.1620674910241588,Low Risk
64223,0,0.99001996,26,0,0.004283966,3267.0,1,0,0,1,0.0,1,Low (<20%),18-29,0.7787872028531719,High Risk
64224,0,0.377946008,28,0,1863.0,5400.0,7,0,1,0,0.0,0,Very High (>100%),18-29,0.42942007364803,Medium Risk
64225,0,0.426549762,53,1,0.400885936,5417.0,7,1,2,0,1.0,2,Elevated (40-60%),50-59,0.5230195746307039,High Risk
64226,1,0.908687214,39,0,0.932186235,2963.0,14,0,1,0,0.0,0,High (60-100%),30-39,0.7526808610055827,High Risk
64227,0,0.9999999,69,0,6136.0,5400.0,9,0,1,0,1.0,0,Very High (>100%),60-69,0.5718523064879956,High Risk
64228,0,0.0,51,4,0.713208969,5306.0,9,0,4,1,0.0,5,High (60-100%),50-59,0.5104842584674032,High Risk
64229,0,0.06284116,65,0,0.279480037,14000.0,8,0,2,0,0.0,0,Moderate (20-40%),60-69,0.17128124212235563,Low Risk
64230,0,0.017766242,38,0,0.563430349,4500.0,9,0,1,0,0.0,0,Elevated (40-60%),30-39,0.2472522251263478,Medium Risk
64231,0,0.10072411,39,1,0.232470941,8000.0,10,0,2,0,1.0,1,Moderate (20-40%),30-39,0.35413565501769,Medium Risk
64232,0,0.9999999,64,0,0.491131893,3100.0,5,0,3,0,0.0,0,Elevated (40-60%),60-69,0.6986444575196775,High Risk
64233,0,0.378207264,39,1,0.465945581,5916.0,9,0,1,0,1.0,1,Elevated (40-60%),30-39,0.48577210450571395,Medium Risk
64234,1,1.133796699,47,1,804.0,5400.0,4,0,0,0,1.0,1,Very High (>100%),40-49,0.7799195158725372,High Risk
64235,0,0.365102784,49,0,0.524708192,18333.0,14,0,3,0,3.0,0,Elevated (40-60%),40-49,0.4336782433440872,Medium Risk
64236,0,0.006694992,69,0,4.0,5400.0,4,0,0,0,0.0,0,Very High (>100%),60-69,0.12389450302289108,Low Risk
64237,0,0.9999999,33,0,0.0715042,14166.0,4,0,1,0,1.0,0,Low (<20%),30-39,0.7260048567069033,High Risk
64238,0,0.326788731,39,0,0.14345152,16583.0,7,0,1,0,0.0,0,Low (<20%),30-39,0.3334594086992528,Medium Risk
64239,0,0.532499027,50,3,0.369983451,9667.0,13,0,1,0,0.0,3,Moderate (20-40%),40-49,0.6363871155380891,High Risk
64240,0,0.001693843,58,0,4948.0,5400.0,7,0,2,0,3.0,0,Very High (>100%),50-59,0.16312716535259494,Low Risk
64241,1,0.449930234,45,4,0.58591873,9572.0,20,0,3,1,2.0,5,Elevated (40-60%),40-49,0.8031043045249537,High Risk
64242,0,0.742876187,48,1,3998.0,5400.0,7,0,1,1,2.0,2,Very High (>100%),40-49,0.6484550197008998,High Risk
64243,0,0.844524277,65,0,2262.0,5400.0,6,0,1,0,1.0,0,Very High (>100%),60-69,0.5343178906262877,High Risk
64244,0,0.111633925,48,6,0.355650777,5600.0,7,0,3,0,2.0,6,Moderate (20-40%),40-49,0.618546689073014,High Risk
64245,0,0.883929838,46,2,1949.0,5400.0,14,0,2,0,1.0,2,Very High (>100%),40-49,0.7970896967365494,High Risk
64246,0,0.846889814,68,0,0.528294648,5212.0,17,0,0,0,1.0,0,Elevated (40-60%),60-69,0.6073780071210679,High Risk
64247,0,0.631401162,52,1,0.62950621,3300.0,2,0,1,0,0.0,1,High (60-100%),50-59,0.5266393284655754,High Risk
64248,0,0.479597381,31,0,2109.0,5400.0,8,0,2,0,0.0,0,Very High (>100%),30-39,0.5059572126150634,High Risk
64249,0,0.004307582,64,0,0.151569686,5000.0,8,0,1,0,0.0,0,Low (<20%),60-69,0.16248554012234112,Low Risk
64250,0,0.9999999,61,0,0.15396151,4000.0,1,0,1,0,0.0,0,Low (<20%),60-69,0.6320330925258442,High Risk
64251,0,0.120065732,39,0,0.161376545,2992.0,5,0,0,0,3.0,0,Low (<20%),30-39,0.27472453460771706,Medium Risk
64252,0,0.9999999,55,0,0.314337133,5000.0,5,0,0,0,1.0,0,Moderate (20-40%),50-59,0.6626331499287015,High Risk
64253,0,0.286209594,54,1,0.243658562,9500.0,4,0,1,0,2.0,1,Moderate (20-40%),50-59,0.3306456938397341,Medium Risk
64254,0,0.034802734,65,0,0.099454604,6233.0,14,0,0,0,0.0,0,Low (<20%),60-69,0.17591042957557748,Low Risk
64255,0,0.032371231,60,0,949.0,5400.0,13,0,1,0,0.0,0,Very High (>100%),50-59,0.1944225667419554,Low Risk
64256,1,0.983351831,37,2,0.32223968,7000.0,5,0,3,0,1.0,2,Moderate (20-40%),30-39,0.8441887970104501,High Risk
64257,0,0.010779771,60,0,359.0,5400.0,7,0,0,0,0.0,0,Very High (>100%),50-59,0.15164392673472493,Low Risk
64258,1,0.528959508,66,0,0.731411726,3052.0,9,1,2,2,1.0,3,High (60-100%),60-69,0.6047348922960498,High Risk
64259,0,0.201456147,43,0,0.682460335,4600.0,12,0,2,0,3.0,0,High (60-100%),40-49,0.38746629133659527,Medium Risk
64260,0,0.9999999,62,2,0.39730153,8300.0,4,0,2,0,0.0,2,Moderate (20-40%),60-69,0.7475986937058664,High Risk
64261,0,0.067768876,57,0,0.21634169,14000.0,12,0,2,0,2.0,0,Moderate (20-40%),50-59,0.2266492686010147,Medium Risk
64262,0,0.210166953,80,0,0.014474812,10500.0,6,0,0,0,0.0,0,Low (<20%),70+,0.15295050896794626,Low Risk
64263,0,0.010447916,48,0,0.351952961,4761.0,7,0,2,0,2.0,0,Moderate (20-40%),40-49,0.23531234167401593,Medium Risk
64264,0,0.723104457,38,0,1.881412392,1500.0,6,0,1,0,1.0,0,Very High (>100%),30-39,0.6302990660293805,High Risk
64265,0,0.172565487,34,0,25.0,5400.0,1,0,0,0,0.0,0,Very High (>100%),30-39,0.2603717623343364,Medium Risk
64266,0,0.167995059,48,0,0.519415609,2600.0,6,0,1,0,0.0,0,Elevated (40-60%),40-49,0.2704103299419303,Medium Risk
64267,0,0.940039973,49,1,365.0,5400.0,2,0,0,0,0.0,1,Very High (>100%),40-49,0.6697161101698297,High Risk
64268,1,1.121681416,37,2,0.81669444,6600.0,7,2,2,2,1.0,6,High (60-100%),30-39,0.9455812193551323,High Risk
64269,0,0.0,35,0,0.0,5000.0,4,0,0,0,0.0,0,Low (<20%),30-39,0.2031964336875503,Medium Risk
64270,0,0.173604799,45,0,0.129262632,5600.0,5,0,0,0,1.0,0,Low (<20%),40-49,0.25343864114891557,Medium Risk
64271,0,0.258825995,59,0,0.483464082,6500.0,16,0,2,0,0.0,0,Elevated (40-60%),50-59,0.3440474538764159,Medium Risk
64272,0,0.057834395,52,1,6298.0,5400.0,13,0,2,0,0.0,1,Very High (>100%),50-59,0.23104580027821287,Medium Risk
64273,0,0.031112086,39,0,3059.0,5400.0,7,0,2,0,0.0,0,Very High (>100%),30-39,0.22382692587174993,Medium Risk
64274,0,0.005790399,87,0,0.107071442,5500.0,16,0,1,0,0.0,0,Low (<20%),70+,0.139807226192461,Low Risk
64275,0,0.001264223,74,0,269.0,5400.0,10,0,0,0,0.0,0,Very High (>100%),70+,0.1304100559296302,Low Risk
64276,0,0.094545051,85,0,0.0074206,3368.0,4,0,0,0,0.0,0,Low (<20%),70+,0.11965776869639679,Low Risk
64277,0,0.9999999,25,0,0.167734421,1716.0,2,0,0,0,0.0,0,Low (<20%),18-29,0.7567344905642077,High Risk
64278,0,0.030843781,40,0,0.325031812,5500.0,5,0,1,0,1.0,0,Moderate (20-40%),30-39,0.22925475949416524,Medium Risk
64279,0,0.487556958,62,0,0.629173362,5600.0,17,0,2,0,1.0,0,High (60-100%),60-69,0.47985944827331745,Medium Risk
64280,0,0.666043031,37,2,1816.0,5400.0,13,0,1,0,3.0,2,Very High (>100%),30-39,0.725047407920937,High Risk
64281,0,0.0,45,0,11.0,5400.0,6,0,0,0,0.0,0,Very High (>100%),40-49,0.18363025799494662,Low Risk
64282,0,0.9999999,55,0,0.16382668,4107.0,3,0,0,0,0.0,0,Low (<20%),50-59,0.6440168164688455,High Risk
64283,0,0.001496976,72,0,0.000475964,2100.0,8,0,0,0,0.0,0,Low (<20%),70+,0.13661851911845166,Low Risk
64284,0,0.004527928,78,0,0.202874462,10227.0,12,0,1,0,0.0,0,Moderate (20-40%),70+,0.1341484624474836,Low Risk
64285,1,0.692859664,34,4,3795.0,5400.0,10,2,2,2,0.0,8,Very High (>100%),30-39,0.9005032161924627,High Risk
64286,0,0.568748505,51,1,0.619482931,7000.0,17,0,2,0,1.0,1,High (60-100%),50-59,0.6219397123816682,High Risk
64287,0,0.005188914,68,0,0.424066691,2758.0,10,0,2,0,0.0,0,Elevated (40-60%),60-69,0.18258255744171312,Low Risk
64288,0,0.041691438,48,1,0.3898537,9500.0,8,0,1,0,1.0,1,Moderate (20-40%),40-49,0.2512698583838365,Medium Risk
64289,0,0.435625365,73,0,0.373325335,5000.0,12,0,1,0,0.0,0,Moderate (20-40%),70+,0.33639833917522666,Medium Risk
64290,0,0.741455151,46,0,0.250419966,8333.0,7,0,0,0,0.0,0,Moderate (20-40%),40-49,0.5471793194222587,High Risk
64291,0,0.180682,53,0,0.150791447,3600.0,10,0,0,0,3.0,0,Low (<20%),50-59,0.28058365800238144,Medium Risk
64292,0,0.489699164,61,0,0.054784333,4033.0,9,0,0,0,0.0,0,Low (<20%),60-69,0.37232176170202735,Medium Risk
64293,0,0.023286198,65,0,4871.0,5400.0,20,0,3,0,1.0,0,Very High (>100%),60-69,0.2148653858250568,Medium Risk
64294,0,0.036322639,57,0,0.262691527,5416.0,7,0,1,0,2.0,0,Moderate (20-40%),50-59,0.19805951917022768,Low Risk
64295,0,0.38111904,53,0,0.927276473,4853.0,9,0,3,0,2.0,0,High (60-100%),50-59,0.44058184427506797,Medium Risk
64296,0,0.084739643,60,1,0.226163552,8400.0,12,0,1,0,0.0,1,Moderate (20-40%),50-59,0.24853244396059262,Medium Risk
64297,0,0.9999999,48,0,5143.0,5400.0,6,0,1,0,0.0,0,Very High (>100%),40-49,0.6431001738248648,High Risk
64298,1,0.66787865,30,5,0.289892632,2700.0,6,1,0,0,0.0,6,Moderate (20-40%),18-29,0.8463242788209001,High Risk
64299,1,0.84193501,48,3,1.409585416,3400.0,13,0,2,2,3.0,5,Very High (>100%),40-49,0.8912637682669645,High Risk
64300,0,1.00907441,38,1,0.071317485,4500.0,4,1,0,0,2.0,2,Low (<20%),30-39,0.8114528957587466,High Risk
64301,0,0.012107508,58,0,0.00988779,9000.0,20,0,0,0,1.0,0,Low (<20%),50-59,0.21254360270901188,Medium Risk
64302,0,0.011519539,66,0,0.405371643,1600.0,5,0,1,0,0.0,0,Elevated (40-60%),60-69,0.15666102375887106,Low Risk
64303,0,0.045055856,84,0,0.011744128,4001.0,1,0,0,0,0.0,0,Low (<20%),70+,0.10046691933207559,Low Risk
64304,0,0.9999999,30,0,0.229846769,1500.0,3,2,0,0,0.0,2,Moderate (20-40%),18-29,0.8211517681554662,High Risk
64305,0,0.12059822,61,0,0.834866054,2500.0,15,0,1,0,0.0,0,High (60-100%),60-69,0.255917706850436,Medium Risk
64306,0,0.007538172,67,0,2169.0,5400.0,9,0,2,0,0.0,0,Very High (>100%),60-69,0.15707097078957086,Low Risk
64307,0,0.9999999,40,0,0.125,351.0,0,0,0,0,3.0,0,Low (<20%),30-39,0.722932956228201,High Risk
64308,0,0.009780554,46,0,0.529998879,8916.0,12,0,2,0,0.0,0,Elevated (40-60%),40-49,0.23934959086227295,Medium Risk
64309,0,0.953217792,30,0,0.055939062,4200.0,1,0,0,1,1.0,1,Low (<20%),18-29,0.7551072685716781,High Risk
64310,0,0.069411622,43,0,0.727397637,7277.0,6,0,3,0,0.0,0,High (60-100%),40-49,0.268982417724114,Medium Risk
64311,0,0.02466898,57,0,1.987247609,2822.0,18,0,4,0,1.0,0,Very High (>100%),50-59,0.3167763046493261,Medium Risk
64312,0,0.480885763,58,2,0.275031199,10416.0,11,1,1,0,2.0,3,Moderate (20-40%),50-59,0.5763778973924011,High Risk
64313,0,0.251783214,40,0,0.277290349,4900.0,7,0,2,0,2.0,0,Moderate (20-40%),30-39,0.38231731058317736,Medium Risk
64314,0,0.022764007,45,0,0.139493025,13333.0,6,0,1,0,0.0,0,Low (<20%),40-49,0.18633518180036562,Low Risk
64315,0,0.464386185,59,0,0.196255358,13298.0,10,0,2,0,0.0,0,Low (<20%),50-59,0.3853298094698357,Medium Risk
64316,0,0.326087381,47,3,0.450873217,7500.0,9,0,2,0,2.0,3,Elevated (40-60%),40-49,0.5613477542404773,High Risk
64317,0,0.002757561,60,2,0.801654904,4108.0,11,0,2,0,0.0,2,High (60-100%),50-59,0.28587289706438423,Medium Risk
64318,0,0.01638681,52,0,0.156791027,4100.0,10,0,1,0,0.0,0,Low (<20%),50-59,0.209800694285103,Medium Risk
64319,0,0.028156413,67,1,0.44865643,4167.0,9,0,1,0,0.0,1,Elevated (40-60%),60-69,0.2025013216310004,Medium Risk
64320,0,0.0,58,0,0.063041615,10500.0,9,0,1,0,0.0,0,Low (<20%),50-59,0.16574327451668777,Low Risk
64321,0,0.605674291,38,0,0.170439633,6095.0,7,0,0,0,0.0,0,Low (<20%),30-39,0.5138540172553185,High Risk
64322,0,0.308963119,31,0,0.207561533,3940.0,6,0,0,0,0.0,0,Moderate (20-40%),30-39,0.37740544388171876,Medium Risk
64323,0,0.855260168,26,2,0.491374182,1680.0,9,0,0,0,0.0,2,Elevated (40-60%),18-29,0.8068321142399032,High Risk
64324,0,0.415003498,43,0,0.055245283,6624.0,8,0,0,0,2.0,0,Low (<20%),40-49,0.4072471365354276,Medium Risk
64325,0,0.252541162,62,0,0.25318497,6200.0,15,0,1,0,0.0,0,Moderate (20-40%),60-69,0.30025402192844214,Medium Risk
64326,0,0.455186569,40,0,0.189603466,3000.0,5,0,0,0,1.0,0,Low (<20%),30-39,0.4278722527657607,Medium Risk
64327,0,0.000744817,70,0,1.0,5400.0,9,0,0,0,0.0,0,High (60-100%),60-69,0.13685098702683993,Low Risk
64328,0,0.087840017,52,1,1157.0,5400.0,5,0,1,1,0.0,2,Very High (>100%),50-59,0.2782818591632018,Medium Risk
64329,0,0.006644518,41,0,187.0,5400.0,4,2,0,1,0.0,3,Very High (>100%),40-49,0.3082028270935905,Medium Risk
64330,0,0.014449278,77,0,0.12417154,5129.0,6,0,1,0,0.0,0,Low (<20%),70+,0.12950060986918824,Low Risk
64331,0,0.142881688,63,0,1.207117153,2500.0,8,0,1,0,0.0,0,Very High (>100%),60-69,0.22191906913932044,Medium Risk
64332,1,0.950187325,56,1,1.109372399,6006.0,18,1,2,5,2.0,7,Very High (>100%),50-59,0.9379778015557352,High Risk
64333,0,0.011259051,75,0,18.0,0.0,8,0,0,0,0.0,0,Very High (>100%),70+,0.13749348735217057,Low Risk
64334,0,0.025795232,42,0,0.269112101,8750.0,7,0,1,0,3.0,0,Moderate (20-40%),40-49,0.23504457345564625,Medium Risk
64335,1,0.99191193,48,0,0.599584067,6250.0,5,0,1,1,0.0,1,Elevated (40-60%),40-49,0.7403738354795837,High Risk
64336,0,0.147742613,50,0,0.176616915,6833.0,2,0,1,0,0.0,0,Low (<20%),40-49,0.2194621243147925,Medium Risk
64337,0,0.860056997,40,0,2691.0,5400.0,6,0,1,0,0.0,0,Very High (>100%),30-39,0.63357319441831,High Risk
64338,0,0.041819601,59,0,0.354570637,7219.0,12,0,1,0,3.0,0,Moderate (20-40%),50-59,0.21960595108051703,Medium Risk
64339,0,0.018705257,76,0,0.46301472,5366.0,21,0,2,0,0.0,0,Elevated (40-60%),70+,0.20822251221360208,Medium Risk
64340,0,0.0,50,0,0.177197611,7200.0,9,0,2,0,1.0,0,Low (<20%),40-49,0.22014816501814646,Medium Risk
64341,0,0.9999999,41,0,0.003761755,4784.0,0,1,0,0,2.0,1,Low (<20%),40-49,0.7392220209258824,High Risk
64342,0,0.060594385,56,0,0.284680338,15750.0,6,0,2,0,0.0,0,Moderate (20-40%),50-59,0.1803585485908867,Low Risk
64343,0,0.095252022,41,1,0.400066659,9000.0,9,0,2,0,0.0,1,Elevated (40-60%),40-49,0.32375015691025605,Medium Risk
64344,0,0.799587904,51,0,0.062277445,13198.0,3,0,0,0,1.0,0,Low (<20%),50-59,0.5177874507972486,High Risk
64345,1,1.015140045,54,2,0.227517294,1300.0,2,0,0,0,1.0,2,Moderate (20-40%),50-59,0.7599505892550203,High Risk
64346,0,0.127143643,65,0,0.298425394,4000.0,4,0,1,0,1.0,0,Moderate (20-40%),60-69,0.1931294722636231,Low Risk
64347,0,0.0,75,0,0.295293628,2400.0,7,0,1,0,0.0,0,Moderate (20-40%),70+,0.1388749396547522,Low Risk
64348,0,0.004321274,48,0,0.159845354,7500.0,6,0,1,0,2.0,0,Low (<20%),40-49,0.20069620052242063,Medium Risk
64349,0,0.009487731,34,0,0.51662682,4600.0,8,0,2,0,1.0,0,Elevated (40-60%),30-39,0.28029407676743096,Medium Risk
64350,1,1.239250977,32,1,0.250707851,3884.0,13,0,0,0,1.0,1,Moderate (20-40%),30-39,0.8919386108236897,High Risk
64351,0,0.008199727,67,0,553.0,5400.0,2,0,1,0,0.0,0,Very High (>100%),60-69,0.13034845939151427,Low Risk
64352,0,0.571796696,50,0,0.882575296,8200.0,12,0,3,0,0.0,0,High (60-100%),40-49,0.5503968126144362,High Risk
64353,0,0.9999999,35,0,577.0,5400.0,2,0,0,0,0.0,0,Very High (>100%),30-39,0.7022109064298906,High Risk
64354,0,0.24750499,27,1,0.185666061,3850.0,4,0,0,0,1.0,1,Low (<20%),18-29,0.4092079029603952,Medium Risk
64355,0,0.276192624,52,0,0.230910513,29400.0,8,0,3,0,0.0,0,Moderate (20-40%),50-59,0.2640919056223544,Medium Risk
64356,0,0.0,52,0,0.180261087,10800.0,6,1,1,0,2.0,1,Low (<20%),50-59,0.21404170044659276,Medium Risk
64357,0,0.03259674,67,0,0.206080526,6084.0,5,0,1,0,0.0,0,Moderate (20-40%),60-69,0.15006691856425927,Low Risk
64358,0,0.010998808,72,0,0.355548151,3000.0,11,0,1,0,1.0,0,Moderate (20-40%),70+,0.16790366266124215,Low Risk
64359,0,1.255489022,40,1,0.256463289,2900.0,2,0,0,1,5.0,2,Moderate (20-40%),30-39,0.8898324516922673,High Risk
64360,1,0.442739059,61,0,797.0,5400.0,6,0,0,0,0.0,0,Very High (>100%),60-69,0.3120898120166896,Medium Risk
64361,1,1.49500998,41,1,472.0,5400.0,2,2,0,1,1.0,4,Very High (>100%),40-49,0.9446589850154057,High Risk
